,Data
12102,-0.147
12103,-0.131
12104,-0.113
12105,-0.093
12106,-0.072
12107,-0.048
12108,-0.023
12109,0.002
12110,0.027
12111,0.049
12112,0.067
12113,0.08
12114,0.087
12115,0.088
12116,0.083
12117,0.073
12118,0.058
12119,0.04
12120,0.022
12121,0.006
12122,-0.005
12123,-0.01
12124,-0.006
12125,0.006
12126,0.026
12127,0.052
12128,0.081
12129,0.109
12130,0.133
12131,0.148
12132,0.15
12133,0.137
12134,0.108
12135,0.066
12136,0.014
12137,-0.044
12138,-0.099
12139,-0.149
12140,-0.189
12141,-0.216
12142,-0.23
12143,-0.23
12144,-0.218
12145,-0.196
12146,-0.168
12147,-0.139
12148,-0.11
12149,-0.083
12150,-0.059
12151,-0.037
12152,-0.015
12153,0.009
12154,0.037
12155,0.07
12156,0.108
12157,0.149
12158,0.186
12159,0.215
12160,0.231
12161,0.23
12162,0.209
12163,0.17
12164,0.118
12165,0.059
12166,0.0
12167,-0.05
12168,-0.086
12169,-0.105
12170,-0.104
12171,-0.087
12172,-0.056
12173,-0.016
12174,0.025
12175,0.064
12176,0.096
12177,0.118
12178,0.128
12179,0.127
12180,0.115
12181,0.093
12182,0.061
12183,0.02
12184,-0.027
12185,-0.077
12186,-0.127
12187,-0.174
12188,-0.213
12189,-0.243
12190,-0.262
12191,-0.268
12192,-0.26
12193,-0.238
12194,-0.204
12195,-0.161
12196,-0.113
12197,-0.064
12198,-0.018
12199,0.023
12200,0.055
12201,0.081
12202,0.1
12203,0.116
12204,0.13
12205,0.145
12206,0.162
12207,0.181
12208,0.201
12209,0.22
12210,0.237
12211,0.248
12212,0.252
12213,0.247
12214,0.23
12215,0.202
12216,0.163
12217,0.114
12218,0.057
12219,-0.006
12220,-0.073
12221,-0.139
12222,-0.202
12223,-0.257
12224,-0.299
12225,-0.324
12226,-0.33
12227,-0.314
12228,-0.276
12229,-0.219
12230,-0.148
12231,-0.07
12232,0.008
12233,0.076
12234,0.127
12235,0.157
12236,0.163
12237,0.145
12238,0.107
12239,0.056
12240,-0.0
12241,-0.055
12242,-0.1
12243,-0.131
12244,-0.145
12245,-0.141
12246,-0.12
12247,-0.085
12248,-0.041
12249,0.008
12250,0.056
12251,0.101
12252,0.138
12253,0.168
12254,0.189
12255,0.201
12256,0.206
12257,0.204
12258,0.197
12259,0.184
12260,0.165
12261,0.141
12262,0.11
12263,0.073
12264,0.029
12265,-0.02
12266,-0.071
12267,-0.118
12268,-0.158
12269,-0.187
12270,-0.201
12271,-0.2
12272,-0.185
12273,-0.159
12274,-0.126
12275,-0.09
12276,-0.056
12277,-0.025
12278,-0.002
12279,0.013
12280,0.016
12281,0.009
12282,-0.01
12283,-0.036
12284,-0.066
12285,-0.094
12286,-0.116
12287,-0.124
12288,-0.117
12289,-0.094
12290,-0.054
12291,-0.003
12292,0.054
12293,0.111
12294,0.163
12295,0.203
12296,0.231
12297,0.244
12298,0.243
12299,0.23
12300,0.206
12301,0.173
12302,0.134
12303,0.09
12304,0.045
12305,0.0
12306,-0.041
12307,-0.076
12308,-0.105
12309,-0.126
12310,-0.141
12311,-0.15
12312,-0.153
12313,-0.152
12314,-0.148
12315,-0.141
12316,-0.132
12317,-0.119
12318,-0.102
12319,-0.083
12320,-0.06
12321,-0.037
12322,-0.015
12323,0.007
12324,0.026
12325,0.044
12326,0.061
12327,0.077
12328,0.091
12329,0.104
12330,0.115
12331,0.122
12332,0.125
12333,0.122
12334,0.111
12335,0.092
12336,0.065
12337,0.029
12338,-0.012
12339,-0.055
12340,-0.096
12341,-0.13
12342,-0.152
12343,-0.158
12344,-0.147
12345,-0.12
12346,-0.08
12347,-0.03
12348,0.021
12349,0.068
12350,0.106
12351,0.129
12352,0.138
12353,0.131
12354,0.111
12355,0.081
12356,0.046
12357,0.011
12358,-0.021
12359,-0.044
12360,-0.058
12361,-0.061
12362,-0.054
12363,-0.04
12364,-0.023
12365,-0.006
12366,0.008
12367,0.015
12368,0.015
12369,0.007
12370,-0.006
12371,-0.023
12372,-0.041
12373,-0.058
12374,-0.071
12375,-0.077
12376,-0.075
12377,-0.064
12378,-0.045
12379,-0.02
12380,0.009
12381,0.038
12382,0.062
12383,0.078
12384,0.085
12385,0.082
12386,0.068
12387,0.048
12388,0.023
12389,-0.001
12390,-0.02
12391,-0.033
12392,-0.038
12393,-0.035
12394,-0.028
12395,-0.019
12396,-0.012
12397,-0.008
12398,-0.01
12399,-0.015
12400,-0.021
12401,-0.025
12402,-0.024
12403,-0.016
12404,-0.001
12405,0.021
12406,0.048
12407,0.076
12408,0.1
12409,0.116
12410,0.121
12411,0.113
12412,0.092
12413,0.058
12414,0.017
12415,-0.028
12416,-0.072
12417,-0.11
12418,-0.138
12419,-0.154
12420,-0.157
12421,-0.149
12422,-0.131
12423,-0.104
12424,-0.069
12425,-0.031
12426,0.011
12427,0.052
12428,0.091
12429,0.124
12430,0.148
12431,0.16
12432,0.159
12433,0.144
12434,0.116
12435,0.078
12436,0.033
12437,-0.013
12438,-0.057
12439,-0.093
12440,-0.117
12441,-0.126
12442,-0.118
12443,-0.097
12444,-0.066
12445,-0.032
12446,-0.0
12447,0.022
12448,0.031
12449,0.025
12450,0.006
12451,-0.024
12452,-0.061
12453,-0.101
12454,-0.137
12455,-0.165
12456,-0.178
12457,-0.174
12458,-0.147
12459,-0.099
12460,-0.031
12461,0.052
12462,0.144
12463,0.234
12464,0.314
12465,0.376
12466,0.413
12467,0.419
12468,0.393
12469,0.335
12470,0.249
12471,0.142
12472,0.026
12473,-0.089
12474,-0.191
12475,-0.271
12476,-0.323
12477,-0.347
12478,-0.343
12479,-0.317
12480,-0.276
12481,-0.226
12482,-0.172
12483,-0.12
12484,-0.072
12485,-0.032
12486,0.001
12487,0.025
12488,0.042
12489,0.054
12490,0.062
12491,0.068
12492,0.075
12493,0.082
12494,0.088
12495,0.094
12496,0.096
12497,0.094
12498,0.086
12499,0.072
12500,0.052
12501,0.029
12502,0.005
12503,-0.018
12504,-0.035
12505,-0.045
12506,-0.044
12507,-0.032
12508,-0.009
12509,0.024
12510,0.064
12511,0.106
12512,0.142
12513,0.168
12514,0.176
12515,0.162
12516,0.126
12517,0.069
12518,-0.004
12519,-0.087
12520,-0.173
12521,-0.251
12522,-0.312
12523,-0.349
12524,-0.356
12525,-0.332
12526,-0.277
12527,-0.199
12528,-0.105
12529,-0.006
12530,0.089
12531,0.169
12532,0.229
12533,0.264
12534,0.274
12535,0.263
12536,0.236
12537,0.2
12538,0.16
12539,0.122
12540,0.088
12541,0.061
12542,0.039
12543,0.021
12544,0.007
12545,-0.003
12546,-0.01
12547,-0.015
12548,-0.019
12549,-0.021
12550,-0.025
12551,-0.03
12552,-0.037
12553,-0.049
12554,-0.064
12555,-0.083
12556,-0.103
12557,-0.122
12558,-0.139
12559,-0.152
12560,-0.16
12561,-0.163
12562,-0.158
12563,-0.148
12564,-0.133
12565,-0.115
12566,-0.094
12567,-0.072
12568,-0.049
12569,-0.024
12570,0.005
12571,0.039
12572,0.078
12573,0.121
12574,0.165
12575,0.207
12576,0.243
12577,0.267
12578,0.278
12579,0.274
12580,0.253
12581,0.218
12582,0.172
12583,0.119
12584,0.064
12585,0.011
12586,-0.036
12587,-0.075
12588,-0.106
12589,-0.129
12590,-0.145
12591,-0.159
12592,-0.17
12593,-0.182
12594,-0.191
12595,-0.196
12596,-0.193
12597,-0.181
12598,-0.158
12599,-0.126
12600,-0.088
12601,-0.048
12602,-0.011
12603,0.021
12604,0.045
12605,0.063
12606,0.076
12607,0.086
12608,0.096
12609,0.107
12610,0.12
12611,0.135
12612,0.152
12613,0.167
12614,0.179
12615,0.185
12616,0.182
12617,0.168
12618,0.141
12619,0.101
12620,0.05
12621,-0.007
12622,-0.066
12623,-0.122
12624,-0.171
12625,-0.209
12626,-0.235
12627,-0.248
12628,-0.25
12629,-0.244
12630,-0.23
12631,-0.213
12632,-0.194
12633,-0.172
12634,-0.146
12635,-0.115
12636,-0.076
12637,-0.028
12638,0.028
12639,0.091
12640,0.155
12641,0.217
12642,0.272
12643,0.315
12644,0.343
12645,0.354
12646,0.346
12647,0.319
12648,0.273
12649,0.212
12650,0.14
12651,0.062
12652,-0.016
12653,-0.087
12654,-0.146
12655,-0.188
12656,-0.211
12657,-0.213
12658,-0.195
12659,-0.163
12660,-0.123
12661,-0.083
12662,-0.05
12663,-0.029
12664,-0.025
12665,-0.038
12666,-0.065
12667,-0.1
12668,-0.137
12669,-0.17
12670,-0.191
12671,-0.195
12672,-0.18
12673,-0.145
12674,-0.094
12675,-0.029
12676,0.042
12677,0.113
12678,0.179
12679,0.233
12680,0.27
12681,0.288
12682,0.283
12683,0.257
12684,0.21
12685,0.147
12686,0.075
12687,0.001
12688,-0.068
12689,-0.125
12690,-0.165
12691,-0.183
12692,-0.18
12693,-0.155
12694,-0.113
12695,-0.058
12696,0.002
12697,0.059
12698,0.108
12699,0.141
12700,0.155
12701,0.15
12702,0.124
12703,0.082
12704,0.028
12705,-0.031
12706,-0.088
12707,-0.136
12708,-0.17
12709,-0.186
12710,-0.183
12711,-0.161
12712,-0.123
12713,-0.071
12714,-0.012
12715,0.05
12716,0.107
12717,0.153
12718,0.182
12719,0.19
12720,0.177
12721,0.143
12722,0.092
12723,0.033
12724,-0.029
12725,-0.085
12726,-0.13
12727,-0.16
12728,-0.172
12729,-0.167
12730,-0.148
12731,-0.119
12732,-0.082
12733,-0.044
12734,-0.009
12735,0.019
12736,0.037
12737,0.045
12738,0.045
12739,0.038
12740,0.029
12741,0.022
12742,0.02
12743,0.025
12744,0.04
12745,0.064
12746,0.096
12747,0.133
12748,0.168
12749,0.194
12750,0.205
12751,0.196
12752,0.163
12753,0.106
12754,0.031
12755,-0.055
12756,-0.142
12757,-0.219
12758,-0.276
12759,-0.305
12760,-0.303
12761,-0.273
12762,-0.218
12763,-0.144
12764,-0.06
12765,0.025
12766,0.105
12767,0.172
12768,0.222
12769,0.25
12770,0.256
12771,0.239
12772,0.2
12773,0.144
12774,0.076
12775,0.003
12776,-0.067
12777,-0.128
12778,-0.175
12779,-0.204
12780,-0.214
12781,-0.207
12782,-0.185
12783,-0.152
12784,-0.113
12785,-0.07
12786,-0.027
12787,0.013
12788,0.049
12789,0.078
12790,0.099
12791,0.111
12792,0.113
12793,0.105
12794,0.089
12795,0.067
12796,0.042
12797,0.016
12798,-0.006
12799,-0.021
12800,-0.025
12801,-0.019
12802,-0.001
12803,0.025
12804,0.056
12805,0.086
12806,0.111
12807,0.124
12808,0.123
12809,0.105
12810,0.071
12811,0.025
12812,-0.026
12813,-0.076
12814,-0.116
12815,-0.141
12816,-0.146
12817,-0.129
12818,-0.093
12819,-0.042
12820,0.015
12821,0.071
12822,0.114
12823,0.139
12824,0.14
12825,0.114
12826,0.064
12827,-0.006
12828,-0.086
12829,-0.166
12830,-0.236
12831,-0.284
12832,-0.304
12833,-0.292
12834,-0.25
12835,-0.182
12836,-0.097
12837,-0.005
12838,0.082
12839,0.157
12840,0.212
12841,0.243
12842,0.252
12843,0.239
12844,0.211
12845,0.172
12846,0.13
12847,0.089
12848,0.053
12849,0.024
12850,0.004
12851,-0.009
12852,-0.017
12853,-0.022
12854,-0.027
12855,-0.033
12856,-0.041
12857,-0.052
12858,-0.064
12859,-0.074
12860,-0.08
12861,-0.081
12862,-0.076
12863,-0.063
12864,-0.044
12865,-0.02
12866,0.006
12867,0.034
12868,0.059
12869,0.079
12870,0.092
12871,0.095
12872,0.087
12873,0.069
12874,0.041
12875,0.007
12876,-0.03
12877,-0.067
12878,-0.099
12879,-0.123
12880,-0.137
12881,-0.139
12882,-0.129
12883,-0.111
12884,-0.085
12885,-0.055
12886,-0.024
12887,0.007
12888,0.035
12889,0.06
12890,0.08
12891,0.095
12892,0.105
12893,0.108
12894,0.104
12895,0.093
12896,0.075
12897,0.052
12898,0.027
12899,0.002
12900,-0.018
12901,-0.031
12902,-0.036
12903,-0.029
12904,-0.013
12905,0.013
12906,0.043
12907,0.075
12908,0.101
12909,0.118
12910,0.118
12911,0.1
12912,0.063
12913,0.01
12914,-0.053
12915,-0.12
12916,-0.183
12917,-0.234
12918,-0.267
12919,-0.278
12920,-0.267
12921,-0.234
12922,-0.182
12923,-0.118
12924,-0.046
12925,0.025
12926,0.09
12927,0.145
12928,0.186
12929,0.213
12930,0.225
12931,0.224
12932,0.211
12933,0.188
12934,0.157
12935,0.122
12936,0.086
12937,0.049
12938,0.015
12939,-0.016
12940,-0.043
12941,-0.064
12942,-0.077
12943,-0.082
12944,-0.079
12945,-0.067
12946,-0.05
12947,-0.03
12948,-0.009
12949,0.008
12950,0.019
12951,0.023
12952,0.018
12953,0.005
12954,-0.016
12955,-0.042
12956,-0.071
12957,-0.1
12958,-0.125
12959,-0.144
12960,-0.153
12961,-0.15
12962,-0.134
12963,-0.106
12964,-0.066
12965,-0.018
12966,0.034
12967,0.087
12968,0.134
12969,0.174
12970,0.201
12971,0.212
12972,0.206
12973,0.182
12974,0.14
12975,0.085
12976,0.023
12977,-0.038
12978,-0.09
12979,-0.127
12980,-0.143
12981,-0.138
12982,-0.113
12983,-0.072
12984,-0.024
12985,0.024
12986,0.064
12987,0.09
12988,0.097
12989,0.086
12990,0.057
12991,0.017
12992,-0.029
12993,-0.074
12994,-0.112
12995,-0.136
12996,-0.145
12997,-0.138
12998,-0.118
12999,-0.086
13000,-0.049
13001,-0.008
13002,0.031
13003,0.067
13004,0.098
13005,0.122
13006,0.139
13007,0.147
13008,0.147
13009,0.139
13010,0.123
13011,0.101
13012,0.073
13013,0.042
13014,0.009
13015,-0.023
13016,-0.053
13017,-0.081
13018,-0.103
13019,-0.118
13020,-0.123
13021,-0.118
13022,-0.103
13023,-0.079
13024,-0.051
13025,-0.023
13026,0.002
13027,0.02
13028,0.028
13029,0.024
13030,0.01
13031,-0.012
13032,-0.039
13033,-0.065
13034,-0.086
13035,-0.097
13036,-0.096
13037,-0.08
13038,-0.051
13039,-0.011
13040,0.036
13041,0.085
13042,0.129
13043,0.166
13044,0.19
13045,0.201
13046,0.198
13047,0.181
13048,0.153
13049,0.119
13050,0.081
13051,0.043
13052,0.008
13053,-0.023
13054,-0.05
13055,-0.072
13056,-0.092
13057,-0.111
13058,-0.13
13059,-0.15
13060,-0.17
13061,-0.188
13062,-0.201
13063,-0.206
13064,-0.201
13065,-0.183
13066,-0.151
13067,-0.106
13068,-0.051
13069,0.01
13070,0.072
13071,0.129
13072,0.176
13073,0.211
13074,0.231
13075,0.236
13076,0.228
13077,0.209
13078,0.181
13079,0.148
13080,0.113
13081,0.077
13082,0.044
13083,0.014
13084,-0.011
13085,-0.032
13086,-0.049
13087,-0.066
13088,-0.082
13089,-0.101
13090,-0.12
13091,-0.139
13092,-0.157
13093,-0.17
13094,-0.178
13095,-0.178
13096,-0.169
13097,-0.153
13098,-0.13
13099,-0.101
13100,-0.067
13101,-0.028
13102,0.014
13103,0.059
13104,0.104
13105,0.15
13106,0.192
13107,0.229
13108,0.257
13109,0.271
13110,0.268
13111,0.247
13112,0.206
13113,0.149
13114,0.079
13115,0.003
13116,-0.074
13117,-0.144
13118,-0.201
13119,-0.241
13120,-0.262
13121,-0.264
13122,-0.247
13123,-0.215
13124,-0.171
13125,-0.12
13126,-0.067
13127,-0.016
13128,0.03
13129,0.066
13130,0.093
13131,0.109
13132,0.116
13133,0.116
13134,0.109
13135,0.098
13136,0.083
13137,0.066
13138,0.049
13139,0.031
13140,0.016
13141,0.004
13142,-0.004
13143,-0.007
13144,-0.006
13145,-0.001
13146,0.005
13147,0.01
13148,0.012
13149,0.011
13150,0.007
13151,0.001
13152,-0.004
13153,-0.007
13154,-0.008
13155,-0.006
13156,-0.002
13157,0.002
13158,0.007
13159,0.01
13160,0.012
13161,0.011
13162,0.007
13163,0.002
13164,-0.006
13165,-0.016
13166,-0.028
13167,-0.042
13168,-0.059
13169,-0.078
13170,-0.097
13171,-0.112
13172,-0.119
13173,-0.115
13174,-0.097
13175,-0.066
13176,-0.025
13177,0.023
13178,0.071
13179,0.113
13180,0.144
13181,0.158
13182,0.152
13183,0.127
13184,0.085
13185,0.032
13186,-0.026
13187,-0.078
13188,-0.118
13189,-0.139
13190,-0.135
13191,-0.107
13192,-0.056
13193,0.01
13194,0.083
13195,0.151
13196,0.205
13197,0.236
13198,0.239
13199,0.213
13200,0.16
13201,0.088
13202,0.004
13203,-0.082
13204,-0.158
13205,-0.216
13206,-0.249
13207,-0.254
13208,-0.231
13209,-0.185
13210,-0.124
13211,-0.056
13212,0.008
13213,0.06
13214,0.095
13215,0.108
13216,0.101
13217,0.077
13218,0.041
13219,-0.001
13220,-0.041
13221,-0.072
13222,-0.091
13223,-0.095
13224,-0.082
13225,-0.056
13226,-0.021
13227,0.017
13228,0.053
13229,0.083
13230,0.104
13231,0.116
13232,0.12
13233,0.119
13234,0.114
13235,0.108
13236,0.101
13237,0.094
13238,0.086
13239,0.074
13240,0.059
13241,0.039
13242,0.016
13243,-0.01
13244,-0.038
13245,-0.067
13246,-0.095
13247,-0.12
13248,-0.141
13249,-0.154
13250,-0.158
13251,-0.153
13252,-0.139
13253,-0.117
13254,-0.088
13255,-0.056
13256,-0.023
13257,0.007
13258,0.033
13259,0.051
13260,0.062
13261,0.065
13262,0.061
13263,0.052
13264,0.04
13265,0.026
13266,0.014
13267,0.003
13268,-0.004
13269,-0.007
13270,-0.005
13271,0.001
13272,0.011
13273,0.024
13274,0.038
13275,0.053
13276,0.066
13277,0.076
13278,0.082
13279,0.082
13280,0.076
13281,0.065
13282,0.048
13283,0.027
13284,0.004
13285,-0.02
13286,-0.042
13287,-0.061
13288,-0.074
13289,-0.082
13290,-0.082
13291,-0.075
13292,-0.062
13293,-0.045
13294,-0.024
13295,-0.002
13296,0.02
13297,0.041
13298,0.06
13299,0.075
13300,0.085
13301,0.087
13302,0.079
13303,0.061
13304,0.033
13305,-0.003
13306,-0.042
13307,-0.079
13308,-0.112
13309,-0.135
13310,-0.149
13311,-0.153
13312,-0.149
13313,-0.139
13314,-0.125
13315,-0.108
13316,-0.089
13317,-0.069
13318,-0.047
13319,-0.023
13320,0.004
13321,0.034
13322,0.068
13323,0.106
13324,0.146
13325,0.187
13326,0.225
13327,0.256
13328,0.275
13329,0.278
13330,0.261
13331,0.222
13332,0.16
13333,0.08
13334,-0.011
13335,-0.106
13336,-0.192
13337,-0.259
13338,-0.298
13339,-0.305
13340,-0.277
13341,-0.217
13342,-0.135
13343,-0.04
13344,0.054
13345,0.137
13346,0.197
13347,0.23
13348,0.231
13349,0.203
13350,0.15
13351,0.08
13352,0.0
13353,-0.079
13354,-0.149
13355,-0.204
13356,-0.24
13357,-0.254
13358,-0.246
13359,-0.22
13360,-0.18
13361,-0.131
13362,-0.081
13363,-0.032
13364,0.01
13365,0.044
13366,0.07
13367,0.087
13368,0.097
13369,0.102
13370,0.104
13371,0.106
13372,0.11
13373,0.116
13374,0.127
13375,0.142
13376,0.157
13377,0.171
13378,0.179
13379,0.178
13380,0.164
13381,0.136
13382,0.094
13383,0.04
13384,-0.021
13385,-0.083
13386,-0.14
13387,-0.184
13388,-0.212
13389,-0.221
13390,-0.21
13391,-0.183
13392,-0.142
13393,-0.093
13394,-0.042
13395,0.004
13396,0.04
13397,0.06
13398,0.064
13399,0.052
13400,0.026
13401,-0.009
13402,-0.047
13403,-0.082
13404,-0.108
13405,-0.121
13406,-0.117
13407,-0.095
13408,-0.057
13409,-0.005
13410,0.054
13411,0.113
13412,0.165
13413,0.203
13414,0.222
13415,0.22
13416,0.195
13417,0.151
13418,0.091
13419,0.022
13420,-0.048
13421,-0.113
13422,-0.166
13423,-0.201
13424,-0.217
13425,-0.211
13426,-0.185
13427,-0.141
13428,-0.085
13429,-0.023
13430,0.041
13431,0.099
13432,0.149
13433,0.185
13434,0.206
13435,0.212
13436,0.202
13437,0.18
13438,0.148
13439,0.109
13440,0.066
13441,0.022
13442,-0.019
13443,-0.056
13444,-0.088
13445,-0.112
13446,-0.129
13447,-0.14
13448,-0.146
13449,-0.148
13450,-0.148
13451,-0.147
13452,-0.143
13453,-0.136
13454,-0.123
13455,-0.101
13456,-0.071
13457,-0.033
13458,0.01
13459,0.053
13460,0.091
13461,0.12
13462,0.137
13463,0.139
13464,0.129
13465,0.109
13466,0.081
13467,0.051
13468,0.019
13469,-0.01
13470,-0.033
13471,-0.049
13472,-0.056
13473,-0.052
13474,-0.038
13475,-0.015
13476,0.013
13477,0.044
13478,0.072
13479,0.093
13480,0.105
13481,0.106
13482,0.096
13483,0.078
13484,0.054
13485,0.028
13486,0.005
13487,-0.013
13488,-0.023
13489,-0.027
13490,-0.024
13491,-0.018
13492,-0.013
13493,-0.013
13494,-0.021
13495,-0.038
13496,-0.064
13497,-0.095
13498,-0.127
13499,-0.158
13500,-0.181
13501,-0.194
13502,-0.196
13503,-0.184
13504,-0.161
13505,-0.127
13506,-0.085
13507,-0.038
13508,0.011
13509,0.058
13510,0.103
13511,0.142
13512,0.174
13513,0.198
13514,0.216
13515,0.225
13516,0.228
13517,0.224
13518,0.213
13519,0.196
13520,0.172
13521,0.144
13522,0.112
13523,0.078
13524,0.043
13525,0.009
13526,-0.023
13527,-0.052
13528,-0.081
13529,-0.109
13530,-0.137
13531,-0.166
13532,-0.196
13533,-0.224
13534,-0.248
13535,-0.265
13536,-0.271
13537,-0.263
13538,-0.238
13539,-0.197
13540,-0.142
13541,-0.077
13542,-0.008
13543,0.06
13544,0.12
13545,0.167
13546,0.199
13547,0.214
13548,0.213
13549,0.198
13550,0.174
13551,0.143
13552,0.111
13553,0.079
13554,0.05
13555,0.027
13556,0.011
13557,-0.0
13558,-0.005
13559,-0.006
13560,-0.004
13561,0.0
13562,0.003
13563,0.003
13564,-0.002
13565,-0.011
13566,-0.022
13567,-0.034
13568,-0.043
13569,-0.048
13570,-0.046
13571,-0.038
13572,-0.024
13573,-0.006
13574,0.012
13575,0.026
13576,0.032
13577,0.028
13578,0.013
13579,-0.012
13580,-0.046
13581,-0.083
13582,-0.119
13583,-0.148
13584,-0.167
13585,-0.171
13586,-0.159
13587,-0.129
13588,-0.084
13589,-0.024
13590,0.046
13591,0.121
13592,0.194
13593,0.257
13594,0.3
13595,0.319
13596,0.309
